time,src_ip,dst_ip,frame_len,proto
"Sep  7, 2016 10:57:16.213893000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:16.214732000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.216758000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:16.217512000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.217751000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:16.625501000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:16.625920000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:16.628966000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.631754000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:16.632046000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:16.632766000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:16.634128000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:16.635059000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.642705000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.643003000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:16.699149000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:16.699522000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:16.702896000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.705896000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:16.706204000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:16.706976000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:16.708554000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:16.709800000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.710974000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.718097000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.718437000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:17.207832000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:17.208252000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:17.211553000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.214414000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:17.214744000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:17.215626000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:17.217207000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:17.218094000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.220641000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.226565000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.226873000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:17.710734000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:17.711136000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:17.715252000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.718009000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:17.718331000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:17.719102000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:17.720724000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:17.721562000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.723532000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.729925000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:17.730246000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.208503000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:18.208873000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:18.213209000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.214969000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:18.215372000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.216124000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:18.217726000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:18.219590000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.220136000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.223956000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.224244000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.524771000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:18.525123000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:18.527800000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.529692000 EDT",10.10.10.30,10.10.10.6,258,6.0
"Sep  7, 2016 10:57:18.529970000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.530769000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:18.532990000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.533475000 EDT",10.10.10.6,10.10.10.30,931,6.0
"Sep  7, 2016 10:57:18.535201000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.535542000 EDT",10.10.10.6,10.10.10.30,183,6.0
"Sep  7, 2016 10:57:18.538682000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.539133000 EDT",10.10.10.6,10.10.10.30,982,6.0
"Sep  7, 2016 10:57:18.541616000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.542083000 EDT",10.10.10.6,10.10.10.30,1415,6.0
"Sep  7, 2016 10:57:18.545013000 EDT",10.10.10.6,10.10.10.30,1158,6.0
"Sep  7, 2016 10:57:18.545161000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.548185000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.548505000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.656512000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:18.656944000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:18.658893000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.660890000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:18.661207000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.661966000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:18.663218000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:18.663883000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:18.665375000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.667139000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:18.670680000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.670984000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.697554000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:18.697941000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:18.699988000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.701401000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:18.701694000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:18.702492000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:18.703869000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.704080000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:18.705535000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.707975000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:18.708265000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:19.211799000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:19.212223000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:19.215279000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.217935000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:19.218261000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:19.218999000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:19.220604000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:19.222444000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.222927000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.229702000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.230025000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:19.711688000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:19.712061000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:19.715814000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.718455000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:19.718802000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:19.719609000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:19.721241000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:19.721880000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.723832000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.730491000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:19.730812000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:20.212382000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:20.212827000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:20.215896000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.219241000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:20.219675000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:20.220333000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:20.222001000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:20.224155000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.224652000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.230819000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.231157000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:20.688376000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:20.688834000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:20.692425000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.696024000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:20.696404000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:20.697214000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:20.698405000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:20.701360000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.704204000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:20.704494000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.704623000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:20.704733000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:20.707117000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.708393000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:20.708717000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:20.709489000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:20.711056000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:20.711936000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.712994000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.715640000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:20.715914000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:21.204258000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:21.204642000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:21.207417000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.208287000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:21.208617000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:21.209346000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:21.210679000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.210904000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:21.212155000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.213991000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.214275000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:21.713241000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:21.713703000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:21.716658000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.719657000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:21.720000000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:21.720752000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:21.722384000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:21.722953000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.724847000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.730780000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:21.731127000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:22.212742000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:22.213105000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:22.216259000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.219392000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:22.219699000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:22.220548000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:22.222066000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:22.222569000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.225864000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.230972000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.231272000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:22.713615000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:22.714042000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:22.714620000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:22.714960000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:22.717768000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.720401000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.720444000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:22.720807000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:22.721610000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:22.723155000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:22.724033000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:22.724081000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:22.724334000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:22.728787000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.728856000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:22.729272000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:22.730476000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:22.732959000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.735648000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.735945000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:22.744691000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:22.744950000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:23.216042000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:23.216514000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:23.221697000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.222887000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:23.223232000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:23.224013000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:23.225603000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:23.227205000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.227649000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.230120000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.230446000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:23.715148000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:23.715542000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:23.719698000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.723027000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:23.723338000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:23.724159000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:23.725755000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:23.726322000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.728051000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.734565000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:23.734895000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:24.214896000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:24.215307000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:24.218956000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.221894000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:24.222215000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:24.222983000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:24.224606000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:24.225716000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.227530000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.233483000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.233822000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:24.716288000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:24.716726000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:24.719866000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.722873000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:24.723219000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:24.723975000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:24.725597000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:24.726486000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.728413000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.734796000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.735163000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:24.756085000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:24.756458000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:24.757575000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.758511000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:24.758842000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:24.759591000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:24.760820000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:24.760969000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.763785000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:24.764101000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:26.787713000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:26.788129000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:26.793148000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:26.796604000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:26.796916000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:26.797708000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:26.799034000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:26.802171000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:26.805708000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:26.806019000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:27.576075000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:27.576511000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:27.578545000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:27.579906000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:27.580208000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:27.581063000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:27.582472000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:27.582553000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:27.584113000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:27.586491000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:27.586728000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.082122000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:28.082548000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:28.087076000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.089677000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:28.090028000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.090778000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:28.092429000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:28.093040000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.094363000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.097674000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.097940000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.529284000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:28.529729000 EDT",10.10.10.6,10.10.10.30,74,6.0
